files_repo_name,version
daedalus-web/database,"""php"":""^7"
jaroslavtyc/drd-plus-professions,"""php"":"">=7"
sonata-project/cache,"""php"":""^5.3||^7"
pascalbaljetmedia/laravel-gamification,"""php"":""~7"
nztim/queue,"""php"":"">=7"
lolautruche/LolautruchePaylineBundle,"""php"":""~5.4|~7"
academiae/student,"""php"":""^7"
opencfp/opencfp,"""php"":"">=7"
mkrowiarz/jira-worklog-tracker,"""php"":"">=7"
hyn/multi-tenant,"""php"":""7"
objective-php/doctrine-package,"""php"":"">=7"
devrck/cachebundle,"""php"":"">=7"
zendframework/zend-inputfilter,"""php"":""^7"
cdaguerre/Sylius,"""php"":""^5.6|^7"
ksamborski/phpintegration,"""php"":"">=7"
alexgaal/php-benchmark,"""php"":"">=7"
paragonie/airship-barge,"""php"":""^7"
sandfoxme/bencode,"""php"":"">=7"
PHPExif/php-exif-common,"""php"":""^5.6||^7"
picodexter/PcdxParameterEncryptionBundle,"""php"":""^5.6||^7"
WellCommerce/LayeredNavigationBundle,"""php"":""^7"
stevepetcu/openclassrooms_course,"""php"":"">=7"
opendatabio/opendatabio,"""php"":""^7"
scandesignsdk/gray_owl,"""php"":""^7"
robertbasic/bugreport,"""php"":"">=7"
llstarscreamll/Crud,"""php"":"">=7"
hackzilla/TicketBundle,"""php"":""^5.6||^7"
ucsdmath/ucsdmath-pulse,"""php"":"">=7"
jlaso/translations-apibundle,"""php"":"">=5.3.7"
TiagoMaiaL/chat_demo,"""php"":"">=7"
GeckoPackages/GeckoTwig,"""php"":"">=7.0<7"
SRLabs/Centaur,"""php"":"">=7"
gallas12/nette-shop-test,"		""php"":"">=5.3.7"
videni/Sylius,"""php"":""^5.6|^7"
iron-bound-designs/wp-rest-api-schema-validator,"""php"":"">=5.3.29|>=7"
ironedgesoftware/workflow-engine,"""php"":""^7"
horakmar/gorgon,"		""php"":"">=5.3.7"
platformsh/platformsh-example-ezplatform,"""php"":""~5.5|~7"
krzysiekpiasecki/BurzeDzisNet,"""php"":"">=7"
zendframework/zend-paginator,"""php"":""^5.5||^7"
hirak/composer,"""php"":""^5.3.2||^7"
dalpras/omnipay-constriv,"""php"":""~5.5|~7"
gencer/swiftmailer,"""php"":"">=7"
Be-Bound/n4b-php,"""php"":""~7"
ssv445/tracker,"""php"":"">=5.3.7"
Zales0123/SyliusDemo,"""php"":""^7"
pagemachine/hairu,"""php"":""^5.6||^7"
rinvex/category,"""php"":""^7"
arsumcom/socialite-stripe,"""php"":""~5.5|~7"
MetaSyntactical/inmemory-logger,"""php"":"">=7"
ClanWolf/CoinRitual,"""php"":"">=7"
manojkm/zf3_doctrine,"""php"":""^5.6||^7"
blogmastigado/cat,"""php"":"">=7"
darrynten/clarifai-php,"""php"":""^7"
calgamo/collection,"""php"":"">=7"
qpard/magento2-ukrainian-language-pack,"""php"":""~5.5.0|~5.6.0|~7"
asm89/Rx.PHP,"""php"":""~5.5|~7"
Directoki/Directoki-Core,"""php"":"">=7"
vaniocz/vanio-domain-bundle,"""php"":""^7"
tvandenberghe/mm,"""php"":""7"
back-2-95/sug,"""php"":""^7"
petrkotek/phpunit-naughtytestdetector,"""php"":""~5.3||^7"
Webmecanik/mautic,"""php"":"">=5.6.19<7"
limenet/deploy,"""php"":"">=7"
mkrauss/ticc,"""php"":"">=7"
nikolaposa/phoundation,"""php"":""^7"
brieucthomas/ergast-client,"""php"":"">=7"
JanPetterMG/Embed,"""php"":""^5.5|^7"
RobinDumontChaponet/TransitiveUtils,"		""php"":""^5.3.3||^7"
thephpleague/uri,"""php"":"">=7"
mtymek/MtMail,"""php"":""^5.5||^7"
shift31/laravel-elasticsearch,"""php"":"">=5.6<=7"
webwizo/laravel-shortcodes,"""php"":""~5.5|~7"
gui-don/Rico-library,"""php"":"">=7"
Mactronique/edf-telereleve,"""php"":""^5.6||^7"
psiphp/content-type,"""php"":""^7"
ddniel16/zf3-doctrine,"""php"":""^5.6||^7"
sebastianfeldmann/captainhook,"""php"":"">=7"
martin-pettersson/wp-autoloader,"""php"":"">=7"
neeckeloo/Enum,"""php"":""^5.6||^7"
elchristo/calendar,"""php"":""^5.6||^7"
saxulum/saxulum-elasticsearch-querybuilder,"""php"":""~7"
GeckoPackages/GeckoSilexGearmanService,"""php"":""^5.5.9||^7"
bcremer/shopware,"""php"":""^5.6.4||^7"
mnapoli/dbal-schema,"""php"":""^7"
kaliop/ezobjectwrapper-workshop,"""php"":"">=5.3.17"
reddogs-at/reddogs-migrations,"		""php"":""^7"
pucene/pucene,"""php"":""^7"
007k/zf-tutorial,"""php"":""^5.6||^7"
composer/ca-bundle,"""php"":""^5.3.2||^7"
Merlin83b/phpversions.info,"""php"":""^7"
silverstripe-platform/frisp,"""php"":""5.4.37"
Alsciende/fiveringsdb,"""php"":"">=7"
vinws/lux,"		""php"":"">=7"
bazzline/php_component_cli_arguments,"""php"":""^5.6||^7"
dwightwatson/framework,"""php"":"">=7"
sandrokeil/proophessor-do,"""php"":""^7"
pinepain/php-simple-routing,"""php"":""^7"
printedcom/rabbitmq-queue-bundle,"""php"":"">=7"
perajovic/framework-bundle,"""php"":"">=7"
ukhan/laravel-translatable,"""php"":""^7"
krzysiekpiasecki/Callback,"""php"":"">=7"
gencer/satis,"""php"":""^5.6||^7"
andriiosmak/laravel-layer-sdk,"""php"":""~7"
nicoschoenmaker/doctrine2,"""php"":""^5.6||^7"
BrantWladichuk/Sparkify,"""php"":""~5.6|~7"
MadCat34/zend-servicemanager,"""php"":""^5.5||^7"
ultra-lite/config-reader,"""php"":"">=7"
zendframework/zend-tag,"""php"":""^5.5||^7"
WaddlingCo/streamperk-bundle,"""php"":"">=7"
black-project/Email,"""php"":"">=7"
ARCANEDEV/LaravelHtml,"""php"":"">=7"
gencer/OptionsResolver,"""php"":""^7"
alcaeus/DoctrineMongoDBBundle,"""php"":""^5.6||^7"
orchestral/testing,"""php"":"">=7"
symfony/class-loader,"""php"":""^5.5.9|>=7"
ganchclub/ElementFinder,"""php"":""^7"
artesaos/moip,"""php"":"">=7"
Pterodactyl/Panel,"""php"":"">=7"
zfcampus/apigility-documentation,"""php"":""^5.6||^7"
ThibaudDauce/compliant-regexps,"""php"":""^7"
oddevan/heroku-wp,"""php"":""7"
serbanghita/Selenium-Setup-Webdriver,"""php"":""^5.4||^7"
Imaginaerum/magento2-module-sales-rule-sample-data-fr,"""php"":""~5.5.0|~5.6.0|~7"
AltThree/Badger,"""php"":""^7"
titounnes/CodeIgniter4,"		""php"":"">=7"
Rojtjo/notifier,"""php"":""~5.5|~7"
wucdbm/banner-bundle,"""php"":""~5.5|~7"
eskono/eve,"""php"":""^5.3.3||^7"
chrisroane/circleci-silex-test,"""php"":"">=7"
sybrew/the-seo-framework,"		""php"":""^5.3||^7"
RealJamesMoriarty/SimpleRepositoryService,"""php"":""^7"
dlapps/consul-php-envvar,"""php"":"">=7"
RunOpenCode/twig-bufferized-template,"""php"":"">=7"
BenGor/User,"""php"":""^5.5||^7"
memio/validator,"""php"":""^5.3|^7"
dimvic/yii-elastic,"""php"":""^5.4.0|^7"
SunDrop/phpunit,"""php"":"">=7"
BitPrepared/dreamland-portal,"""php"":"">=5.4.37"
rsporteman/validator,"""php"":""^5.5||^7"
ameenross/MagentoPackager,"""php"":""^5.4.0|^7"
fabiang/zf-localize-helper,"""php"":""^5.5||^7"
narrowspark/testing-helper,"""php"":""^7"
ucsdmath/FileManager,"""php"":"">=7"
maddy2101/bootstrap_package,"""php"":"">=7"
pacoorozco/probind,"""php"":""^7"
GrahamCampbell/Laravel-Binput,"""php"":""^7"
stelgenhof/Faker,"""php"":""^5.3.3|^7"
Sylius/Pricing,"""php"":""^5.6|^7"
stijink/pullrequest,"""php"":"">=7"
chronon/pawsback,"""php"":"">=7"
dmarkowicz/SonataClassificationBundle,"""php"":""^5.3||^7"
michalbrauner/forex-calculator,"""php"":"">=7"
amphp/artax,"""php"":"">=7"
pawelzny/trimmer,"""php"":""^5.6||^7"
jeanlamy/sear,"""php"":"">=7"
jsiefer/class-mocker,"""php"":""~5.6||~7.0||~7"
denisyukphp/uploaded-url,"""php"":"">=7"
ChrisWesterfield/symfony-CodeGeneratorBundle,"""php"":"">=7"
aubiplus/seo,"""php"":"">=7"
RJAPI/rjapi-laravel,"""php"":"">=7"
idealogica/indi,"""php"":"">=7"
Frolki1-Dev/google-embed-php,"""php"":""^7"
daylerees/scientist,"""php"":""^5.5||^7"
TeknooSoftware/symfony-reactphp-bridge,"""php"":"">=7"
bantu/phpseclib,"""php"":"">=7"
tcdent/php-restclient,"""php"":"">=5.5.7"
renanbr/iterant,"""php"":""^7"
drago-ex/translator,"		""php"":"">=7"
cx-dev/Xylio,"""php"":"">=7"
mimmi20/ua-result,"""php"":""^7"
janephp/runtime,"""php"":""^7"
mookofe/tail,"""php"":"">=5.4.7"
Linzee/2mind,"		""php"":"">=5.3.7"
mpyw/exceper,"""php"":""^5.3.2||^7"
RiskioFr/valueobjects-doctrine-type,"""php"":""^5.6||^7"
RichWeber/duval-formula,"""php"":""~7"
kelunik/two-factor,"""php"":""^5.5|^7"
symlex/symlex,"""php"":"">=7"
bpocallaghan/alert,"""php"":"">=7"
AllenJB/MigrationManager,"""php"":""~7"
Thuata/ListenerBundle,"""php"":""~7"
nikolaposa/notify,"""php"":""^7"
sebastianfeldmann/git,"""php"":"">=7"
mihaeu/dephpend,"""php"":""^7"
scorsi/bootlace-framework,"""php"":"">=7"
bazzline/php_component_csv,"""php"":""^5.6||^7"
PatchRanger/mautic,"""php"":""~5.6.19|~7"
scottbedard/oc-debugbar-plugin,"""php"":"">=7"
transfer-framework/transfer,"""php"":"">=5.4.37"
arvici/framework,"""php"":"">=7"
koolkode/async,"		""php"":""^7"
kdambekalns/flow-development-collection,"""php"":""~7"
isswp101/elasticsearch-eloquent,"""php"":""~5.6|~7"
chadicus/date-php,"""php"":""^5.6||^7"
xiian/composer-repo-tool,"""php"":""^5.6||^7"
unmecduweb/TranslationBundle,"""php"":"">=7"
alekseynemiro/NginxConf.PHP,"""php"":"">=5.5,>=7"
codete/FormGeneratorBundle,"""php"":""^5.6||^7"
PaymentSuite/RedsysBundle,"""php"":""^5.4|^7"
Stunt/icicle,"""php"":""~7"
dr-matt-smith/pdo-crud-for-free,"""php"":""~5.5|~7"
Innmind/Filesystem,"""php"":""~7"
mopo922/LaravelTreats,"""php"":"">=7"
ciaranmcnulty/phpspec,"""php"":""^5.6||^7"
rogerhegland/text-parser,"""php"":"">=7"
gmo/beanstalk,"""php"":""^7"
unreal4u/tg-timebot,"""php"":"">=7"
janthonycampos/zfsimulation,"""php"":""^5.6||^7"
svycka/sv-settings,"""php"":""^5.6||^7"
brainbits/transcoder-bundle,"""php"":""^7"
otoso/cakephp-paypal-ipn,"		""php"":""~7"
riso348/simple-pdo-orm,"""php"":"">=7"
Swader/homestead_improved,"""php"":"">=7"
mtdowling/cron-expression,"""php"":"">=7"
openWebX/imap,"""php"":"">=7"
wp-xu/framework,"""php"":""^5.5.9||^7"
pamil/Sylius,"""php"":""^7"
Exile37/torrentpier,"""php"":""^7"
GreedyBytes/Hydrator,"""php"":""^7"
fajardm/ScraperStore,"""php"":""~5.5|~7"
doctrine/cache,"""php"":""~7"
zfegg/http-content-crypt,"""php"":""^5.5||^7"
temp/blocking-bundle,"""php"":""^7"
AdamKyle/ice-cream-di,"""php"":"">=7"
prooph/psr7-middleware,"""php"":""^7"
Abbe98/ksamsok-php,"""php"":"">=7"
Webiny/Crypt,"""php"":"">=7"
niels-nijens/chrono,"""php"":""^5.5||^7"
mostofreddy/slim-json-handler-error,"""php"":"">=7"
blar/dba,"""php"":""^7"
quickenloans-mcp/mcp-panthor,"""php"":""~5.6||~7"
auth0/jwt-auth-bundle,"""php"":""^5.5||^7"
bertptrs/mako,"		""php"":"">=7"
navneetrai/laravel-subscription,"""php"":"">=7"
barryvdh/Twig,"""php"":"">=5.2.7"
ecrona/icicle,"""php"":""~7"
ianvdmerwe/google-cloud-storage,"""php"":""~5.5|~7"
Logi-CE/fmup,"""php"":""^5.6||^7"
Carteni/highlight-bundle,"""php"":""^5.5.9||^7"
stackframework/routing,"""php"":"">=7"
sektis/sektis,"""php"":""~5.5|~7"
norkunas/onesignal-php-api,"""php"":""^5.6||^7"
Haverkamp87/SecurityBundle,"""php"":""7"
spoom-php/core,"""php"":""^7"
mybb/mybb2,"		""php"":"">=7"
consigliere/components,"""php"":""~5.6|~7"
Webiny/TemplateEngine,"""php"":""^7"
Majesko/anti-captcha,"""php"":"">=7"
EaDesgin/magento2-warehouses,"""php"":""~5.6.0|~7"
tolry/mental-note,"""php"":""^5.5.9|7"
stijink/homescreen,"""platform"":{""php"":""7"
reskume/file-bundle,"""php"":"">=7"
oradwell/covers-validator,"""php"":""^7"
marein/php-connect-four,"""php"":"">=7"
BranchOnline/yii2-eventtracker,"""php"":"">=7"
scr-be/arthur-doctrine-utils-library,"""php"":""~5.6|~7"
Jaspaul/PhoneValidator,"""php"":""^7"
pr-of-it/t4,"""php"":"">=7"
honth/filehandler,"""php"":""^5.6||^7"
PrestaShop/prestonbot,"""php"":"">=7"
jerv13/jerv-server,"""php"":"">=7"
el-celler/bowling-game-phpunit,"""php"":""^5.6||^7"
pagemachine/authorized-keys,"""php"":""^5.6||^7"
hechoendrupal/drupal-console,"""php"":""^5.5.9||^7"
keboola/syrup,"""php"":""~5.6|^7"
vhraban/overture-filesystem-provider,"""php"":""^5.5||^7"
WellCommerce/TaxBundle,"""php"":""^7"
antoine-pous/smart-light,"""php"":""~5.6|~7"
jordanbardsley7/termy,"""php"":"">=7"
PhilKershaw/postcodesio,"""php"":""~5.5|~7"
locastic/MsanApi,"""php"":""^5.5.9|^7"
bayne/symfony-angular-todomvc,"""php"":"">=5.3.3,<5.7"
digitaldesignlabs/escher,"""php"":""^7"
dotkernel/dot-authentication-web,"""php"":""^7"
crey-framework/guardian,"""php"":"">=7"
selamiphp/entity,"""php"":""~7.0||~7"
Saphyel/appsite,"""php"":"">=7"
researchgate/mongo-php-adapter,"""php"":""^5.5||^7"
francauxach/attendance,"""php"":""~5.6|~7"
jordanbardsley7/biller,"""php"":"">=7"
blackatze93/labs,"""php"":"">=7"
symfonette/neon-integration,"""php"":""^5.5|^7"
ibuildingsnl/qa-tools,"""php"":""^5.6|^7"
DivideBV/Postnl,"""php"":""5.4-7"
turbo-tony/abpluscorebunle,"""php"":"">=7"
bmack/TYPO3.CMS,"		""php"":""^7"
pgampe/TYPO3.CMS,"		""php"":""^7"
ZF-Commons/ZfcAdmin,"""php"":""^5.5||^7"
hoffmann-oss/arrays-php,"		""php"":"">=7"
nabu-3/core,"""php"":"">=7"
meta-tech/silex-core,"""php"":""^7"
sdecandelario/bowling-kata,"""php"":""^7"
PHPSocialNetwork/phpfastcache,"""php"":""^5.6||^7"
katthewaffle/canephora,"""php"":""~7"
eugenegp/influxdb-php,"""php"":""^5.5|^7"
codeages/biz-framework,"""php"":""^5.3|^7"
gregorybesson/ApigilityFuse,"""php"":""^5.5||^7"
2233466866/book,"""php"":"">=7"
frostealth/yii2-aws-s3,"""php"":"">=7"
backbone87/symfony,"""php"":""^7"
hoymultimedia/Laravel-Pushwoosh,"""php"":""^5.6.4||^7"
DavidBadura/git-webhooks,"""php"":""^5.4||^7"
Zazalt/Strink,"""php"":"">=7"
egoistIT/shopware,"""php"":""^5.6.4||^7"
darktec/http,"""php"":"">=7"
fourlabsldn/FacebookPagesBundle,"""php"":"">=7"
dvatri/yii2-js-error-handler,"		""php"":""^5.6||^7.0||^7"
WyriHaximus/php-api-client-resource-generator,"""php"":""^7"
awesomite/stack-trace,"""php"":""^5.3||^7"
eggbe/prototype,"		""php"":"">=7"
managlea/ResourceHandler,"""php"":"">=7"
Tekstove/Tekstove,"""php"":"">=7.0.7"
composer/packagist,"""php"":"">=7"
sokil/DeployBundle,"""php"":""^5.5||^7"
bartland85/albums,"""php"":""^5.6||^7"
fuelphp/foundation,"		""php"":"">=7"
theorx/sdic,"""php"":"">=7"
edno/codeception-browsermob,"""php"":""^5.5||^7"
Kyslik/column-sortable,"""php"":"">=7"
JuniorOcheiRuiz/MakFramework,"""php"":"">=7"
danielgp/info-compare,"""php"":""~5.5||~7"
shanginn/Relaqs,"""php"":"">=7"
phpcr/phpcr-utils,"""php"":""^5.6|7.0.x|7"
CatalystCollective/SwooleFoundation,"""php"":"">=7"
PHPfanatic/clarifai,"	""php"":""^5.6|^7"
puneet-khurana/ZendDemo2,"""php"":""^5.6||^7"
extendsframework/extends-container,"""php"":"">=7"
zf-fr/zfr-aws-utils,"""php"":""^7"
SimpleBus/Serialization,"""php"":""^5.6||^7"
isswp101/collection,"""php"":""~5.5|~7"
WyriHaximus/reactphp-async-interop-loop,"""php"":""^7"
krzysiekpiasecki/Math,"""php"":"">7"
korsmakolnikov/InternalBundle,"""php"":""^5.3.3||^7"
rinvex/country,"""php"":""^7"
Prezent/soap-client,"""php"":""^5.5|^7"
scopdrag/laravel-google-chart,"""php"":""~5.3|~7"
sariabod/zf3,"""php"":""^5.6||^7"
elcodi/Plugin,"""php"":""^5.4|^7"
vvval/spiral-array-paginable,"""php"":"">=7"
php-cache/mongodb-adapter,"""php"":""^5.6||^7"
asuahsahua/pwa-bot,"""php"":"">=7"
orchestral/avatar,"""php"":"">=7"
ingenerator/behat-tableassert,"""php"":""^5.5||^7"
myinstantcms/dev-component,"""php"":"">=7"
DraperStudio/Domesticated,"""php"":""^5.6||^7"
isswp101/elasticsearch-copier,"""php"":""~5.5|~7"
jtyost2/why-how,"""php"":""^5.5||^7"
gabiudrescu/Sylius,"""php"":""^5.6|^7"
lunephp/osmosis,"""php"":"">=7"
AccordGroup/MandrillSwiftMailer,"""php"":"">=7"
jbenner-radham/vending-machine-kata-php,"""php"":""^7"
hiqdev/hisite-core,"""php"":""^5.6|^7"
staabm/composer,"""php"":""^5.3.2||^7"
apioo/psx-sample,"""php"":"">=7"
kuma-guy/BEAR.JwtAuthModule,"""php"":"">=7"
SimLibaud/SilRouteSecurityBundle,"""php"":""~5.6||~7"
WellCommerce/CartBundle,"""php"":""^7"
M4rk07/matey-rest-api,"		""php"":"">=7"
fabschurt/silex-provider-framework,"""php"":""^5.6|^7"
Unreality1987/ro-community,"""php"":""^5.6||^7"
r0n1k/yii2-cart-module,"""php"":"">=7"
WyriHaximus/php-api-client,"""php"":""^7"
mrzen/assetzen-php,"""php"":"">=7"
ThrusterIO/http-message,"""php"":"">=7"
chadicus/spl-php,"""php"":""~5.4||~7"
GeekRNetworks/RSTBundle,"		""php"":""^5.6||^7.0||^7"
DuckThom/laravel-importer,"""php"":"">=7"
SocialiteProviders/Box,"""php"":""^5.6||^7"
larabros/oauth2-psn,"""php"":""^5.5.9||^7"
Brandcube-nl/social-meta-tags,"""php"":"">=5.3.3,<7"
ondrs/RestApiBase,"""php"":"">=5.3.7"
detailnet/dfw-persistence-module,"""php"":""^7"
ironedgesoftware/file-utils,"""php"":""^5.6.0||^7"
duncan3dc/climate-logger,"""php"":""^5.6|^7"
kalessil/PHP-CS-Fixer,"""php"":""^5.3.6||>=7.0<7"
ekinhbayar/IntervalParser,"""php"":""^7"
elymatos/expressive,"""php"":""^5.5||^7"
gubler/var-dump-finder-task,"""php"":""^5.5|^7"
ARCANEDEV/LaravelSeo,"""php"":"">=7"
Nguimjeu/agrotecam,"""php"":""^5.6||^7"
core23/LastFmBundle,"""php"":""^7"
lighthorse-consulting/tao,"""php"":""^7"
evertongx/sped-cte,"""php"":""~5.5|~7"
rulecom/notifier,"""php"":""~5.5|~7"
drmvc/demo,"""php"":""^5.5||^7"
goetas-webservices/wsdl2php,"""php"":""^5.5|^7"
Becklyn/BecklynAssetsBundle,"""php"":""^7.0.7"
OskarStark/SonataMediaBundle,"""php"":""^5.3||^7"
djuricmilos/stopwatch,"""php"":""^7"
yohang/CalendR,"""php"":""^5.5|^7"
DarceyLloyd/AFTC_PHP_Framework_Packagist,"""php"":"">=7"
Pierozi/valueObject,"""php"":"">=7"
imjoehaines/inphest,"""php"":"">=7"
jildertmiedema/laravel-system-monitor,"""php"":""~7"
wallaceosmar/novel,"""php"":""^5.6||^7"
ThrusterIO/doctrine-actions,"""php"":"">=7"
HipsterJazzbo/Telegraph,"""php"":""~5.5|~7"
CoilPHP/Coil,"""php"":"">=7"
kartagis/currency,"""php"":""~5.5||~7"
o-shabashov/wallswap-yii2,"""php"":"">=7"
ucsdmath/Security,"""php"":"">=7"
SAIBA0011/billing,"""php"":""~5.5|~7"
joomla-framework/facebook-api,"""php"":""^5.3.10|>=7.0<7"
kester36/image-loader,"""php"":""^5.4||^7"
UnrulyNatives/helpers-for-laravel-projects,"""php"":"">=7"
DraperStudio/Laravel-Taggable,"""php"":""^5.6||^7"
SocialiteProviders/Flickr,"""php"":""^5.6||^7"
session-interop/middleware.async,"""php"":""^7"
ZhukMax/fcm,"""php"":"">=7"
thephpleague/omnipay,"""php"":""^5.6|^7"
DavidFricker/OOP-MVC-PHP-REST-API-Framework,"""php"":""^5.3.3||^7"
iosolinf/ezpublish-kernel,"""php"":""~5.5|~7"
CasperLaiTW/mlshb-child-accident,"""php"":""^7"
krenor/skippy,"""php"":"">=7"
objective-php/primitives,"""php"":"">=7"
roboapp/variable,"""php"":"">=7"
ezsystems/ezpublish-api,"""php"":""~5.6|~7"
jhagnere/self,"""php"":""7"
EaDesgin/magento2-checkoutaddressfields,"""php"":""~5.6.5|7.0.2|7.0.4|~7"
templado/engine,"""php"":""^7"
sebastianbergmann/comparator,"""php"":""^7"
SPOORT/symfony2-economic,"""php"":"">=7"
ThaDafinser/Piwik-LdapConnection,"""php"":""^7"
ThrusterIO/data-mapper-actions,"""php"":"">=7"
dwalldorf/owTracker,"""php"":""7"
codenamephp/build.cli,"""php"":""^7"
rstmpw/ibmmq,"""php"":""^7"
BoneStack/Spine,"""php"":""~7"
fourlabsldn/PlivoBundle,"""php"":"">=7"
Sylius/Sequence,"""php"":""^5.6|^7"
lucidphp/infusion,"""php"":""^7"
jadb/feature_toggle,"""php"":""^7"
quickenloans-mcp/mcp-common,"""php"":""~5.6||~7"
memio/linter,"""php"":""^5.3|^7"
rvanginneken/SecretSanta,"""php"":""^7"
pflorek/php-ml,"""php"":"">=7"
joonaskaskisola/taskmanager,"""php"":"">=7"
majisti/boilerplate,"""php"":"">=7"
Dopamedia/StateMachine,"""php"":""~5.6.0|7.0.2|~7"
elcodi/ProductBundle,"""php"":""^5.4|^7"
tabodino/oc_projet3,"""php"":""7"
RocketORM/ORM,"""php"":""^5.5||^7"
toueiti/PHP7-Design-Patterns,"""php"":"">=7"
amzn/amazon-payments-magento-2-plugin,"""php"":""~5.6.0|7.0.2|~7"
Geolim4/phpfastcache,"""php"":""^5.6||^7"
pets-deli/queue-bundle,"""php"":""~7"
sonata-project/SonataAdminBundle,"""php"":""^5.3||^7"
szymach/talesweaver,"""php"":"">=7"
newage/AudioManager,"""php"":"">=5.6|>=7"
danielameyer/justicedemocrats-website,"""php"":"">=7"
studioemma/pimcore-plugin-PluginInstallationStep,"""php"":"">=7"
georch/DrupalConsole,"""php"":""^5.5.9||^7"
lexik/LexikJWTAuthenticationBundle,"""php"":""^5.5|^7"
PeriquitoVirtual/zend-expressive,"""php"":""^5.5||^7"
noonehos/access,"		""php"":"">=7"
Algatux/mongodb-querybuilder,"""php"":""^7"
ivopetkov/memcached-cache-bearframework-addon,"""php"":"">=7"
SimpleBus/DoctrineORMBridge,"""php"":""^5.6||^7"
perfumer/framework,"""php"":"">=7"
LiamMartens/xTend,"""php"":""^7"
dmarkowicz/SonataAdminBundle,"""php"":""^5.3||^7"
SonarSoftware/customer_portal,"""php"":""^5.6.4||^7"
bernardphp/bernard,"""php"":""^5.6||^7"
black-project/common,"""php"":"">=7"
Imaginaerum/magento2-module-wishlist-sample-data-fr,"""php"":""~5.5.0|~5.6.0|~7"
nubs/which,"""php"":""~5.6||~7"
josegonzalez/php-error-handlers,"""php"":"">=7"
browscap/browscap-php,"""php"":""^7"
iceberg2/service-symfony-console,"""php"":"">=7"
JiKePages/DataDict,"""php"":"">=7"
donavynelliott/QuizzerUI,"""php"":""^5.6||^7"
CoreSphere/ConsoleBundle,"""php"":""^5.5|^7"
rarog/TranslationManagerForAndroidApps,"		""php"":""^7"
soliantconsulting/soliant-payment,"""php"":""^5.6||^7"
bobalazek/web-application-starter-kit,"""php"":""^7"
CottaCush/yii2-utils,"""php"":""~5.5|~7"
vihuvac/recaptcha-bundle,"""php"":""^5.3||^7"
andrearruda/ApiFsVideos,"""php"":""^5.6||^7"
Sylius/Addressing,"""php"":""^7"
someline/starter-framework,"""php"":"">=7"
DraperStudio/PHP-Exceptions,"""php"":""^5.6||^7"
BePsvPT/laravel-security-header,"""php"":"">=7"
Xosofox/mongodb-odm,"""php"":""^5.6||^7"
Cyvelnet/laravel5-fractal,"""php"":""^5.6|^7"
martinfrances107/DrupalAppConsole,"""php"":""^5.5.9||^7"
fsi-open/resource-repository-bundle,"""php"":"">=7"
jaroslavtyc/drd-plus-profession-levels,"""php"":"">=7"
yajra/cms-core,"""php"":"">=7"
temp/media-classifier,"""php"":""~7"
drakantas/modules,"""php"":"">=7"
flyingluscas/Laravel-BugNotifier,"""php"":""~5.6|~7"
petervanderdoes/Bedrock,"""php"":"">=7"
goetas-webservices/xsd2php,"""php"":""^5.5|^7"
christianblos/codedocs,"""php"":""^5.6||^7"
Oktopost/Squid,"		""php"":"">=7"
brookinsconsulting/ezpedia,"""php"":"">=5.3.17"
bb-drummer/phpagstract,"""php"":""^5.5||^7"
stefangr/composer,"""php"":""^5.3.2||^7"
milsdev/wordpress-plugin-sarcofag,"""php"":""^5.5||^7"
GaryJones/genesis-js-no-js,"""php"":""^7"
doctrine/dbal,"""php"":""^7"
bangbambang/puspa,"""php"":""~7"
kraken-php/framework,"""php"":"">=5.6.7"
jlmwebhosting/Laravel-Navigation,"""php"":"">=5.4.7"
szyku/php-nltk-client,"""php"":""^5.6||^7"
ekinhbayar/gitamp,"""php"":""^7"
DraperStudio/Laravel-Html,"""php"":""^5.6||^7"
PaymentSuite/PaypalWebCheckoutBundle,"""php"":""^5.4|^7"
DraperStudio/Basket,"""php"":""^5.6||^7"
robmro27/szkolenie,"""php"":"">=7"
yannickl88/form-handler-component,"""php"":""^5.6||^7"
Clivern/file_uploader,"""php"":""~5.4|~7"
oluijks/php-gtmetrix-api,"""php"":"">=5.4.7"
webuni/front-matter,"""php"":""^5.6|^7"
spiral-modules/ide-helper,"""php"":"">=7"
alcohol/php-goanywhere,"""php"":""^5.6||^7"
SocialiteProviders/Imgur,"""php"":""^5.6||^7"
php-telegram-bot/core,"""php"":""^5.5|^7"
youthweb/youthweb-api,"""php"":""^5.6||^7"
johnnyos/johnnyos,"""php"":""^7"
araines/serverless-php,"""php"":""^7"
luisinder/blowfish-lib,"""php"":"">=5.5.7"
eggbe/pageson,"		""php"":"">=7"
GrahamDeprecated/Laravel-CloudFlare-API,"""php"":"">=5.4.7"
khsing/laravel-world,"""php"":"">=7"
fcoambrozio/expresto,"""php"":""^5.5||^7"
k-holy/volcanus-error,"""php"":""^5.6||^7"
yvsppt/config-selector,"""php"":"">=7"
jrjohnson/iCal,"""php"":"">=7"
AgencyPMG/Queue,"""php"":""~7"
prwnr/exlligent,"""php"":"">=7"
youthweb/bbcode-parser,"""php"":""^5.6||^7"
proton-labs/proton,"""php"":""~7"
IcecaveStudios/chrono-doctrine,"""php"":""^7"
