Company,Repository,Stars,Watchers,Language
microsoft,Microsoft/BikeSharing360_BotApps,25,25,JavaScript
microsoft,Microsoft/UnitTestBoilerplateGenerator,25,25,C#
microsoft,Microsoft/vscode-java-debug,25,25,TypeScript
microsoft,Microsoft/dotnet-computevirtualization,25,25,C#
microsoft,Microsoft/elfie-arriba,25,25,C#
microsoft,Microsoft/VisualStudio-TestHost,25,25,C#
microsoft,Microsoft/OTP4LTE-U,25,25,Matlab
microsoft,Microsoft/techcasestudies,25,25,CSS
microsoft,Microsoft/Cognitive-SpeakerRecognition-Windows,25,25,C#
microsoft,Microsoft/Cognitive-Custom-Speech-Service,25,25,
microsoft,Microsoft/remotebuild,25,25,TypeScript
microsoft,Microsoft/BotBuilder-RealTimeMediaCalling,25,25,C#
microsoft,Microsoft/steps,25,25,C#
microsoft,Microsoft/app-store-vsts-extension,25,25,TypeScript
microsoft,Microsoft/Power-BI-Solution-Template,25,25,PLpgSQL
microsoft,Microsoft/Selawik,25,25,
microsoft,Microsoft/filter-explorer,24,24,C#
microsoft,Microsoft/vscode-node-debug2,24,24,TypeScript
microsoft,Microsoft/Typedoc-Webpack-Plugin,24,24,JavaScript
microsoft,Microsoft/nfc-talk,24,24,C#
microsoft,Microsoft/vsts-auth-samples,24,24,PowerShell
microsoft,Microsoft/VisualStudio2017Launch_KeynoteDemos,24,24,
microsoft,Microsoft/WhoisParsers,24,24,C#
microsoft,Microsoft/vscode-tools-for-ai,24,24,
microsoft,Microsoft/node-native-keymap,24,24,C++
microsoft,Microsoft/MixedReality250,24,24,C#
microsoft,Microsoft/clarity-js,24,24,TypeScript
microsoft,Microsoft/dotnet-framework-docker,24,24,
microsoft,Microsoft/Code-Hunt,23,23,
microsoft,Microsoft/sqlskim,23,23,C#
microsoft,Microsoft/Cognitive-LUIS-Android,23,23,Java
microsoft,Microsoft/vscode-jscs,23,23,TypeScript
microsoft,Microsoft/UWPCommunityToolkit-docs,23,23,CSS
microsoft,Microsoft/ApplicationInsights-WordPress,23,23,PHP
microsoft,Microsoft/BotFramework-Hubot,23,23,CoffeeScript
microsoft,Microsoft/pal,23,23,C++
microsoft,Microsoft/DockerTools,23,23,
microsoft,Microsoft/TypeScript-Knockout-Starter,23,23,HTML
microsoft,Microsoft/vs-streamjsonrpc,23,23,C#
microsoft,Microsoft/NFC-Class-Extension-Driver,23,23,C
microsoft,Microsoft/pgtester,22,22,Ruby
microsoft,Microsoft/xbox-live-samples,22,22,Batchfile
microsoft,Microsoft/healthvault-ios-sdk,22,22,C
microsoft,Microsoft/iot-samples,22,22,C#
microsoft,Microsoft/OMS-docker,22,22,Shell
microsoft,Microsoft/ApplicationInsights-CPP,22,22,C++
microsoft,Microsoft/mobile-center-sdk-android,22,22,Java
microsoft,Microsoft/chroma-key-demo,21,21,C#
microsoft,Microsoft/ApplicationInsights-ServiceFabric,21,21,C#
microsoft,Microsoft/photo-inspector,21,21,C#
microsoft,Microsoft/groove-api-sdk-csharp,21,21,C#
microsoft,Microsoft/PTVS-Samples,21,21,Python
microsoft,Microsoft/taco-team-build,21,21,JavaScript
microsoft,Microsoft/TestEasy,21,21,C#
microsoft,Microsoft/Cognitive-CustomVision-Windows,21,21,C#
microsoft,Microsoft/TouchDevelop-backend,21,21,TypeScript
microsoft,Microsoft/R-Host,21,21,C++
microsoft,Microsoft/Office365APIEditor,21,21,C#
microsoft,Microsoft/clang-tools-extra,20,20,C++
microsoft,Microsoft/Cognitive-Samples-FootnoteBot,20,20,C#
microsoft,Microsoft/music-explorer,20,20,C#
microsoft,Microsoft/almvm,20,20,CSS
microsoft,Microsoft/image-sequencer,20,20,C#
microsoft,Microsoft/node-diagnostic-channel,20,20,TypeScript
microsoft,Microsoft/vsts-react-native-tasks,19,19,JavaScript
microsoft,Microsoft/PlistCpp,19,19,C++
microsoft,Microsoft/vscode-json-languageservice,19,19,TypeScript
microsoft,Microsoft/uf2,19,19,C
microsoft,Microsoft/here-launchers,19,19,C#
microsoft,Microsoft/VSSDK-Extensibility-Templates,19,19,C#
microsoft,Microsoft/BikeSharing360_SingleContainer,19,19,CSS
microsoft,Microsoft/windows-dev-center-vsts-extension,19,19,TypeScript
microsoft,Microsoft/dotnet-reliability,19,19,C#
microsoft,Microsoft/Cognitive-SpeakerRecognition-Android,19,19,Java
microsoft,Microsoft/dtslint,19,19,TypeScript
microsoft,Microsoft/google-play-vsts-extension,19,19,TypeScript
microsoft,Microsoft/dotnet-framework-early-access,19,19,
microsoft,Microsoft/activities,18,18,C#
microsoft,Microsoft/ApplicationInsights-Ruby,18,18,Ruby
microsoft,Microsoft/Lumia-Imaging-SDK-Extras,18,18,C++
microsoft,Microsoft/azure-chat-for-java,18,18,Java
microsoft,Microsoft/build2016-vsmobile,18,18,TypeScript
microsoft,Microsoft/typescript-lit-html-plugin,18,18,TypeScript
microsoft,Microsoft/compiler-rt,18,18,C
microsoft,Microsoft/PowerBI-React,18,18,TypeScript
microsoft,Microsoft/deployr-rserve,18,18,Java
microsoft,Microsoft/ConnectedServices,18,18,
microsoft,Microsoft/skype-dev-bots,18,18,
microsoft,Microsoft/real-time-blend-demo,18,18,C#
microsoft,Microsoft/Partner-Center-Explorer,18,18,C#
microsoft,Microsoft/map-explorer,18,18,C#
microsoft,Microsoft/Holographic-Photo-Project,18,18,C#
microsoft,Microsoft/vsts-extension-build-release-tasks,18,18,TypeScript
microsoft,Microsoft/Product-Recommendations,18,18,C#
microsoft,Microsoft/uf2-samd21,18,18,C
microsoft,Microsoft/Cognitive-LinguisticAnalysis-Windows,17,17,C#
microsoft,Microsoft/Bing-Maps-V8-TypeScript-Definitions,17,17,TypeScript
microsoft,Microsoft/sudokumaster-wp,17,17,C#
microsoft,Microsoft/cordova-plugin-ms-appinsights,17,17,CSS
microsoft,Microsoft/companion-device-framework,17,17,C#
microsoft,Microsoft/windows-developer-blog-samples,17,17,
microsoft,Microsoft/openshift-container-platform,17,17,Shell
microsoft,Microsoft/java-debug,17,17,Java
microsoft,Microsoft/lens-blur,17,17,C#
microsoft,Microsoft/azure-puppet,17,17,Ruby
microsoft,Microsoft/drumkit-wp,16,16,C#
microsoft,Microsoft/angular2-slickgrid,16,16,TypeScript
microsoft,Microsoft/r-server-campaign-optimization,16,16,Jupyter Notebook
microsoft,Microsoft/media-viewer,16,16,C#
microsoft,Microsoft/weekly-planner-wp,16,16,C#
microsoft,Microsoft/CNTK-docker,16,16,Shell
microsoft,Microsoft/mobile-center-app-xamarin,16,16,C#
microsoft,Microsoft/vsts-cordova-tasks,16,16,JavaScript
microsoft,Microsoft/openshift-origin,16,16,Shell
microsoft,Microsoft/vscode-html-languageservice,16,16,TypeScript
microsoft,Microsoft/Recurring-Integrations-Scheduler,16,16,C#
microsoft,Microsoft/vscode-github-issues-prs,16,16,TypeScript
microsoft,Microsoft/Build-PowerShell-DSC-for-Linux,16,16,Shell
microsoft,Microsoft/BeanSpy,16,16,Java
microsoft,Microsoft/camera-explorer,16,16,C#
microsoft,Microsoft/App-Extensibility-Sample,16,16,C#
microsoft,Microsoft/vscode-htmltagwrap,16,16,TypeScript
microsoft,Microsoft/InteractiveDataDisplay.WPF,16,16,C#
microsoft,Microsoft/healthvault-fhir-library,16,16,C#
microsoft,Microsoft/roosterjs,16,16,TypeScript
microsoft,Microsoft/vsts-zendesk-app,16,16,JavaScript
microsoft,Microsoft/protractor,15,15,C#
microsoft,Microsoft/Build-OMS-Agent-for-Linux,15,15,Shell
microsoft,Microsoft/staticstaging,15,15,TypeScript
microsoft,Microsoft/fastlane-plugin-mobile_center,15,15,Ruby
microsoft,Microsoft/healthvault-samples,15,15,Objective-C
microsoft,Microsoft/moodle-auth_oidc,15,15,PHP
microsoft,Microsoft/solitaire-wp,15,15,C#
microsoft,Microsoft/vscode-emmet,15,15,TypeScript
microsoft,Microsoft/VSTS-Docker-Preview,15,15,
microsoft,Microsoft/Imagine_block-knock,15,15,C#
microsoft,Microsoft/ApplicationInsights-OSX,15,15,Objective-C
microsoft,Microsoft/ssms-visualstudio-addin,15,15,C#
microsoft,Microsoft/Angara,15,15,F#
microsoft,Microsoft/MIMPowerShellConnectors,15,15,PowerShell
microsoft,Microsoft/azure-mobile-apps-with-ionic,15,15,JavaScript
microsoft,Microsoft/vscode-edge-debug,14,14,TypeScript
microsoft,Microsoft/Loop-Sample-Trips-Android,14,14,Java
microsoft,Microsoft/Build-Mobile-App-with-Chat,14,14,
microsoft,Microsoft/powerbi-visuals-gantt,14,14,TypeScript
microsoft,Microsoft/drumkitx,14,14,C++
microsoft,Microsoft/o365rwsclient,14,14,C#
microsoft,Microsoft/Resource-Static-Analysis,14,14,C#
microsoft,Microsoft/ETW2JSON,14,14,C#
microsoft,Microsoft/projection-grid,14,14,JavaScript
microsoft,Microsoft/surveillance-camera,14,14,C#
microsoft,Microsoft/mobile-center-app-react-native,14,14,JavaScript
microsoft,Microsoft/FMLab,13,13,C#
microsoft,Microsoft/ApplicationInsights-Docker,13,13,Java
microsoft,Microsoft/SyncTasks,13,13,TypeScript
microsoft,Microsoft/Instance-Adapter-for-Microsoft-Dynamics-CRM,13,13,C#
microsoft,Microsoft/node-fast-plist,13,13,TypeScript
microsoft,Microsoft/PowerBI-visuals-FacetKey,13,13,CSS
microsoft,Microsoft/sqldev,13,13,JavaScript
microsoft,Microsoft/vscode-themes,13,13,JavaScript
microsoft,Microsoft/VS-ColorThemes,13,13,C#
microsoft,Microsoft/microbit-touchdevelop,13,13,C++
microsoft,Microsoft/DevSkim-VSCode-Plugin,13,13,TypeScript
microsoft,Microsoft/PowerBI-visuals-StrippetsBrowser,13,13,JavaScript
microsoft,Microsoft/code-push-vsts-extension,13,13,JavaScript
microsoft,Microsoft/BingMapsSDSToolkit,13,13,C#
microsoft,Microsoft/ProtocolTestFramework,13,13,C#
microsoft,Microsoft/oxa-tools,13,13,Shell
microsoft,Microsoft/Dhalion,13,13,Java
microsoft,Microsoft/vscode-mongodb,13,13,TypeScript
microsoft,Microsoft/sarif-sdk,13,13,C
microsoft,Microsoft/Cognitive-Video-Windows,13,13,C#
microsoft,Microsoft/ExaStore,13,13,C++
microsoft,Microsoft/ApplicationInsights-Announcements,13,13,
microsoft,Microsoft/Windows-appsample-shopping,13,13,C#
microsoft,Microsoft/azure-sql-security-sample,13,13,C#
microsoft,Microsoft/demo-first-response-online,13,13,C#
microsoft,Microsoft/diner-wp,12,12,C#
microsoft,Microsoft/mwt-ds-explore,12,12,C++
microsoft,Microsoft/VisualStudio-SharedProject,12,12,C#
microsoft,Microsoft/vscode-backspace,12,12,TypeScript
microsoft,Microsoft/MS_UEFI,12,12,
microsoft,Microsoft/MSITARM,12,12,PowerShell
microsoft,Microsoft/PowerBI-visuals-AttributeSlicer,12,12,TypeScript
microsoft,Microsoft/AppModelSamples,12,12,
microsoft,Microsoft/monaco-json,12,12,TypeScript
microsoft,Microsoft/moto-trial-racer-wp,12,12,C#
microsoft,Microsoft/vsts-agent-cookbook,12,12,Ruby
microsoft,Microsoft/driver-utilities,12,12,C#
microsoft,Microsoft/getdotnet,12,12,HTML
microsoft,Microsoft/microsoft-deployment-accelerator-for-hybris-on-azure,12,12,
microsoft,Microsoft/Azure-DDP,12,12,PowerShell
microsoft,Microsoft/vscode-htmlhint,12,12,TypeScript
microsoft,Microsoft/test-suite,12,12,Logos
microsoft,Microsoft/vsts-nuget-bootstrapper,12,12,PowerShell
microsoft,Microsoft/OpenSourceLabs,12,12,JavaScript
microsoft,Microsoft/FourQlib,12,12,C
microsoft,Microsoft/Imagine_diamond-miner,12,12,C#
microsoft,Microsoft/dag-history-component,12,12,TypeScript
microsoft,Microsoft/json-document-transforms,12,12,C#
microsoft,Microsoft/Code-Search,12,12,PowerShell
microsoft,Microsoft/vsts-extension-multivalue-control,12,12,TypeScript
microsoft,Microsoft/node-jsonc-parser,12,12,TypeScript
microsoft,Microsoft/Imagine_binary-break-in,12,12,C#
microsoft,Microsoft/hummingbird,12,12,C#
microsoft,Microsoft/backbone-virtualized-listview,12,12,JavaScript
microsoft,Microsoft/Azure-Toolkit-for-IntelliJ,12,12,Java
microsoft,Microsoft/PowerBI-visuals-TimeBrush,12,12,TypeScript
microsoft,Microsoft/DLWorkspace,12,12,Python
microsoft,Microsoft/dynamic-layout-sample,11,11,C#
microsoft,Microsoft/Dynamics-AX-Extensible-Control-Samples,11,11,C#
microsoft,Microsoft/PartsUnlimitedMRPmicro,11,11,JavaScript
microsoft,Microsoft/activate-sensorcore,11,11,C#
microsoft,Microsoft/Windows-Time-Calibration-Tools,11,11,C#
microsoft,Microsoft/vsts-uservoice-ui-extension,11,11,TypeScript
microsoft,Microsoft/Picnic,11,11,C++
microsoft,Microsoft/PowerBI-visuals-sampleBarChart,11,11,TypeScript
microsoft,Microsoft/PowerBI-visuals-NetworkNavigator,11,11,TypeScript
microsoft,Microsoft/vs-diag-samples,11,11,C#
microsoft,Microsoft/SimpleRestClients,11,11,TypeScript
microsoft,Microsoft/homebrew-mssql-release,11,11,Ruby
microsoft,Microsoft/PowerBI-visuals-ClusterMap,11,11,JavaScript
microsoft,Microsoft/zMonitor,11,11,PowerShell
microsoft,Microsoft/sourcemap-toolkit,11,11,C#
microsoft,Microsoft/PowerBI-visuals-ChicletSlicer,11,11,TypeScript
microsoft,Microsoft/azure-cookbook,11,11,Ruby
microsoft,Microsoft/o365tosplunkdataimportapp,11,11,C#
microsoft,Microsoft/Cluster-Partition-Rebalancer-For-Kafka,11,11,Java
microsoft,Microsoft/azure-maven-plugins,11,11,Java
microsoft,Microsoft/PowerBI-visuals-ForceGraph,11,11,TypeScript
microsoft,Microsoft/Advanced-Threat-Analytics,11,11,PowerShell
microsoft,Microsoft/mssql-monitoring,11,11,Shell
microsoft,Microsoft/dotnet-apiweb,11,11,C#
microsoft,Microsoft/oauth2-useragent,11,11,Java
microsoft,Microsoft/FastRDFStore,11,11,C#
microsoft,Microsoft/IIS.ServiceMonitor,11,11,C++
microsoft,Microsoft/CNTK-R,11,11,R
microsoft,Microsoft/opengcs,11,11,Go
microsoft,Microsoft/vscode-azurefunctions,11,11,TypeScript
microsoft,Microsoft/space-blok-wp,10,10,C#
microsoft,Microsoft/xblock-filestorage,10,10,Python
microsoft,Microsoft/Imagine_fudge-roll,10,10,GLSL
microsoft,Microsoft/SqlSupportTools,10,10,
microsoft,Microsoft/vsts-rm-documentation,10,10,PowerShell
microsoft,Microsoft/Cognitive-WebLM-Windows,10,10,C#
microsoft,Microsoft/PowerBI-visuals-WordCloud,10,10,TypeScript
microsoft,Microsoft/PowerBI-visuals-TableSorter,10,10,TypeScript
microsoft,Microsoft/navcontainerhelper,10,10,PowerShell
microsoft,Microsoft/nokia-x-in-app-payment-samples,10,10,Java
microsoft,Microsoft/Cognitive-EntityLinking-Windows,10,10,C#
microsoft,Microsoft/Azure-Services-Explorer,10,10,Java
microsoft,Microsoft/Reporting-Services-LoadTest,10,10,C#
microsoft,Microsoft/vs-validation,10,10,C#
microsoft,Microsoft/Azure.Data.Wrappers,10,10,C#
microsoft,Microsoft/vsts-veracode,10,10,JavaScript
microsoft,Microsoft/QuickInject,10,10,C#
microsoft,Microsoft/redie,10,10,JavaScript
microsoft,Microsoft/mcBV,10,10,F#
microsoft,Microsoft/lumia-imaging-quickstart,10,10,C#
microsoft,Microsoft/js-rbroker-framework,10,10,JavaScript
microsoft,Microsoft/nokia-x-notifications-samples,10,10,Java
microsoft,Microsoft/vsts-extension-color-control,10,10,TypeScript
microsoft,Microsoft/wopi-validator-cli-python,10,10,Python
microsoft,Microsoft/vs-editor-api,10,10,C#
microsoft,Microsoft/threat-modeling-templates,10,10,
microsoft,Microsoft/powerbi-models,10,10,TypeScript
microsoft,Microsoft/Microsoft-Cloud-Services-for-Android,9,9,Java
microsoft,Microsoft/moodle-local_o365,9,9,PHP
microsoft,Microsoft/tracks,9,9,C#
microsoft,Microsoft/vscode-nls,9,9,TypeScript
microsoft,Microsoft/Cognitive-TextAnalytics-Windows,9,9,
microsoft,Microsoft/dapjs,9,9,TypeScript
microsoft,Microsoft/powerbi-visuals-pulsechart,9,9,TypeScript
microsoft,Microsoft/powerbi-visuals-utils-svgutils,9,9,TypeScript
microsoft,Microsoft/deployr-cli,9,9,JavaScript
microsoft,Microsoft/vsts-nuget-sample,9,9,PowerShell
microsoft,Microsoft/BPerf,9,9,C
microsoft,Microsoft/Business-platform-solution-templates,9,9,PLpgSQL
microsoft,Microsoft/ghcrawler-dashboard,9,9,JavaScript
microsoft,Microsoft/ostc-docs,9,9,
microsoft,Microsoft/cordova-university,9,9,TypeScript
microsoft,Microsoft/car-trumps,9,9,C#
microsoft,Microsoft/linguisticreview,9,9,
microsoft,Microsoft/DataStoriesSamples,9,9,
microsoft,Microsoft/taco-cli,9,9,TypeScript
microsoft,Microsoft/extension-manifest-editor,9,9,TypeScript
microsoft,Microsoft/LWE_Library,9,9,C
microsoft,Microsoft/powerbi-visuals-utils-chartutils,9,9,TypeScript
microsoft,Microsoft/Komodo,9,9,C
microsoft,Microsoft/AppSource,9,9,
microsoft,Microsoft/movie-db-java-on-azure,9,9,Java
microsoft,Microsoft/places,9,9,C#
microsoft,Microsoft/mala,9,9,C++
microsoft,Microsoft/Angara.Chart,9,9,F#
microsoft,Microsoft/Angara.Statistics,9,9,F#
microsoft,Microsoft/vscode-emmet-helper,9,9,JavaScript
microsoft,Microsoft/PowerBI-visuals-clustering-kmeans,9,9,R
microsoft,Microsoft/MIMConfigDocumenter,9,9,C#
microsoft,Microsoft/vscode-ts-tslint,8,8,TypeScript
microsoft,Microsoft/rudder,8,8,C#
microsoft,Microsoft/Tocino,8,8,Python
microsoft,Microsoft/AccCheckerExtensionForVS,8,8,C#
microsoft,Microsoft/edge-diagnostics-launch,8,8,JavaScript
microsoft,Microsoft/PowerBI-visuals-RadarChart,8,8,TypeScript
microsoft,Microsoft/r-server-loan-credit-risk,8,8,R
microsoft,Microsoft/healthvault-dotnetstandard-sdk,8,8,C#
microsoft,Microsoft/compiler-tests,8,8,C
microsoft,Microsoft/bubble-level-wp,8,8,C#
microsoft,Microsoft/powerbi-visuals-utils-interactivityutils,8,8,TypeScript
microsoft,Microsoft/PowerBI-visuals-Tornado,8,8,TypeScript
microsoft,Microsoft/PartnerCenterPowerShellModule,8,8,PowerShell
microsoft,Microsoft/InQRy,8,8,Python
microsoft,Microsoft/vsts-build-test-samples,8,8,C#
microsoft,Microsoft/mvp-summit-iot-workshop,8,8,
microsoft,Microsoft/vsts-docker,8,8,Python
microsoft,Microsoft/moodle-local_microsoftservices,8,8,PHP
microsoft,Microsoft/HashCalculator,8,8,C#
microsoft,Microsoft/BuildTourHack,8,8,
microsoft,Microsoft/Azure-PaaS-ChefClient,8,8,PowerShell
microsoft,Microsoft/Angara.Serialization,8,8,F#
microsoft,Microsoft/simple-filter-mixer,8,8,C#
microsoft,Microsoft/PowerBI-visuals-AsterPlot,8,8,TypeScript
microsoft,Microsoft/BluetoothLEExplorer,8,8,C#
microsoft,Microsoft/Smart-Energy-Foundation-Demo-Stack,8,8,C#
microsoft,Microsoft/vsts-extension-toggle-control,8,8,TypeScript
microsoft,Microsoft/ApplicationInsights-Kubernetes,8,8,C#
microsoft,Microsoft/ApplicationInsights-Docker-Dockerfile,8,8,
microsoft,Microsoft/Angara.Flow,8,8,F#
microsoft,Microsoft/Windows-appsample-photo-lab,8,8,C#
microsoft,Microsoft/powerbi-visuals-utils-formattingutils,8,8,TypeScript
microsoft,Microsoft/powerbi-visuals-dotplot,8,8,TypeScript
microsoft,Microsoft/Azure-SQL-DB-auditing-OMS-integration,8,8,C#
microsoft,Microsoft/macos-cookbook,8,8,Ruby
microsoft,Microsoft/SPP_Public,8,8,C#
microsoft,Microsoft/matchem-poker-wp,7,7,C#
microsoft,Microsoft/moodle-local_office365,7,7,PHP
microsoft,Microsoft/NSPlist,7,7,C++
microsoft,Microsoft/deployrUtils,7,7,R
microsoft,Microsoft/ionic2-typescript-blank,7,7,HTML
microsoft,Microsoft/monaco-html,7,7,TypeScript
microsoft,Microsoft/Cognitive-Vision-DotNetCore,7,7,C#
microsoft,Microsoft/Windows-Social-Samples,7,7,C#
microsoft,Microsoft/launchapp-tag-maker,7,7,C#
microsoft,Microsoft/code-snacks-sql2016,7,7,C#
microsoft,Microsoft/Angara.Table,7,7,F#
microsoft,Microsoft/powerbi-visuals-utils-dataviewutils,7,7,TypeScript
microsoft,Microsoft/wcf-docker-samples,7,7,JavaScript
microsoft,Microsoft/BikeSharing360_BotBuilderApps,7,7,JavaScript
microsoft,Microsoft/azure-iot-developer-kit,7,7,
microsoft,Microsoft/Imagine_stealthbot,7,7,C#
microsoft,Microsoft/Imagine_planetary-pool,7,7,C#
microsoft,Microsoft/FetchClimate,7,7,C#
microsoft,Microsoft/mwt-ds-explore-cpp,7,7,C++
microsoft,Microsoft/fast-binary-indexed-tree-js,7,7,JavaScript
microsoft,Microsoft/myhealthclinic2017,7,7,C#
microsoft,Microsoft/Imagine_rocket-launch-sim,7,7,C#
microsoft,Microsoft/ManagedEsent,7,7,C#
microsoft,Microsoft/powerbi-visuals-sunburst,7,7,TypeScript
microsoft,Microsoft/Dynamics365-for-Operations-mobile-FleetManagementSamples,7,7,JavaScript
microsoft,Microsoft/ODBCTest,7,7,C
microsoft,Microsoft/developer-immersion-data,7,7,JavaScript
microsoft,Microsoft/spark-images,7,7,Scala
microsoft,Microsoft/mwt-ds-decision-deprecated-,7,7,C#
microsoft,Microsoft/willow,7,7,
microsoft,Microsoft/sqlite-tracer,7,7,C#
microsoft,Microsoft/moodle-repository_office365,7,7,PHP
microsoft,Microsoft/Android-LensRocket,7,7,Java
microsoft,Microsoft/azure-activedirectory-interactive-auth-library-for-java,7,7,HTML
microsoft,Microsoft/SaaSApp-ContosoShopkeeper,7,7,
microsoft,Microsoft/PowerBI-Ember,7,7,JavaScript
microsoft,Microsoft/Windows-appsample-get-started-mg2d,7,7,C#
microsoft,Microsoft/AzureMonitorAddonForSplunk,7,7,Python
microsoft,Microsoft/ICMSE2ETest_zh-CN,7,7,PowerShell
microsoft,Microsoft/run-in-terminal,7,7,TypeScript
microsoft,Microsoft/vsts-extension-integer-control,7,7,TypeScript
microsoft,Microsoft/microbit-chrome,7,7,TypeScript
microsoft,Microsoft/vscode-azurecli,7,7,Python
microsoft,Microsoft/vsts-wsjf-extension,7,7,TypeScript
microsoft,Microsoft/applicationinsights-vscode,7,7,
microsoft,Microsoft/Network-Adapter-Class-Extension,7,7,C++
microsoft,Microsoft/mwt-ds-explore-csharp,7,7,C#
microsoft,Microsoft/Loop-Sample-Trips-IOS,7,7,Swift
microsoft,Microsoft/c3p,7,7,C#
microsoft,Microsoft/knack,7,7,Python
microsoft,Microsoft/pxt-adafruit,7,7,TypeScript
microsoft,Microsoft/powerbi-visuals-sankey,7,7,TypeScript
microsoft,Microsoft/dockertools-sampleprojects,6,6,JavaScript
microsoft,Microsoft/vsts-vmware,6,6,Java
microsoft,Microsoft/powerbi-visuals-chord,6,6,TypeScript
microsoft,Microsoft/compoundfilereader,6,6,C++
microsoft,Microsoft/app-metadata,6,6,TypeScript
microsoft,Microsoft/Microsoft.Shared.Dna.Json,6,6,C#
microsoft,Microsoft/ApplicationInsights-statsd,6,6,TypeScript
microsoft,Microsoft/Cloud-App-Security,6,6,PowerShell
microsoft,Microsoft/powerbi-visuals-globemap,6,6,TypeScript
microsoft,Microsoft/bond-comm-cs-example,6,6,C#
microsoft,Microsoft/vscode-cosmosdb,6,6,TypeScript
microsoft,Microsoft/msdn-content,6,6,
microsoft,Microsoft/vscode-resharper-keybindings,6,6,
microsoft,Microsoft/monaco-css,6,6,TypeScript
microsoft,Microsoft/ML-Server-Python-Samples,6,6,Jupyter Notebook
microsoft,Microsoft/vscode-windows-process-tree,6,6,JavaScript
microsoft,Microsoft/dotnet-core-sample-templates,6,6,PowerShell
microsoft,Microsoft/Essex-PowerBI-visuals-base,6,6,TypeScript
microsoft,Microsoft/vscode-nls-dev,6,6,TypeScript
microsoft,Microsoft/native-filter-demo,6,6,C#
microsoft,Microsoft/java-rbroker-framework,6,6,Java
microsoft,Microsoft/Incast,6,6,C++
microsoft,Microsoft/recorder,6,6,C#
microsoft,Microsoft/mwt-ds-explore-java,6,6,Java
microsoft,Microsoft/Telemetry-Client-for-Android,6,6,Java
microsoft,Microsoft/ionic-typescript-tabs,6,6,JavaScript
microsoft,Microsoft/Dynamics-AX-Scripts,6,6,PowerShell
microsoft,Microsoft/xblock-azure-media-services,6,6,JavaScript
microsoft,Microsoft/BikeSharing360_Productivity,6,6,JavaScript
microsoft,Microsoft/Docker-Provider,6,6,C++
microsoft,Microsoft/ReverseDSC,6,6,PowerShell
microsoft,Microsoft/ghrequestor,6,6,JavaScript
microsoft,Microsoft/YamUI,6,6,TypeScript
microsoft,Microsoft/bookings-samples,6,6,C#
microsoft,Microsoft/powerbi-visuals-utils-localizationutils,6,6,TypeScript
microsoft,Microsoft/typescript-template-language-service-decorator,6,6,TypeScript
microsoft,Microsoft/Build-SCXcore,6,6,Shell
microsoft,Microsoft/EmbeddedSocial-Android-SDK,6,6,Java
microsoft,Microsoft/windows-phone-callout-project,6,6,JavaScript
microsoft,Microsoft/vsts-branch-delete,6,6,HTML
microsoft,Microsoft/xbox-live-trace-analyzer,6,6,C#
microsoft,Microsoft/typescript-build2017-demos,6,6,TypeScript
microsoft,Microsoft/vscode-extension-telemetry,6,6,TypeScript
microsoft,Microsoft/ConnectedServicesSdkSamples,6,6,C#
microsoft,Microsoft/RIoT,6,6,C
microsoft,Microsoft/homebrew-mssql-preview,6,6,Ruby
microsoft,Microsoft/busiotools,6,6,Batchfile
microsoft,Microsoft/IIS.WebManager,6,6,TypeScript
microsoft,Microsoft/moodle-assignsubmission_onenote,5,5,PHP
microsoft,Microsoft/js-client-library,5,5,JavaScript
microsoft,Microsoft/EventHubData,5,5,C#
microsoft,Microsoft/ionic2-typescript-tabs,5,5,HTML
microsoft,Microsoft/knockout-validation,5,5,JavaScript
microsoft,Microsoft/DevSkim-Sublime-Plugin,5,5,Python
microsoft,Microsoft/vso-httpclient-java,5,5,Java
microsoft,Microsoft/sesopen,5,5,C#
microsoft,Microsoft/node-windows-mutex,5,5,C++
microsoft,Microsoft/java-example-fraud-score,5,5,Java
microsoft,Microsoft/azure-acs-plugin,5,5,Java
microsoft,Microsoft/Imagine_sylvan-sprinter,5,5,JavaScript
microsoft,Microsoft/function-demo-java-on-azure,5,5,Java
